YEAR,LAT,LON,Month,Solar_Radiation,Date
2005,5.5,37.5,2,24.58,2005-02-01
2005,5.5,38.5,2,24.94,2005-02-01
2005,5.5,39.5,2,24.96,2005-02-01
2005,5.5,40.5,2,25.36,2005-02-01
2005,5.5,41.5,2,25.33,2005-02-01
2005,5.5,42.5,2,25.85,2005-02-01
2005,6.5,33.5,2,22.3,2005-02-01
2005,6.5,34.5,2,21.89,2005-02-01
2005,6.5,35.5,2,22.51,2005-02-01
2005,6.5,36.5,2,23.71,2005-02-01
2005,6.5,37.5,2,25.16,2005-02-01
2005,6.5,38.5,2,25.11,2005-02-01
2005,6.5,39.5,2,24.71,2005-02-01
2005,6.5,40.5,2,25.28,2005-02-01
2005,6.5,41.5,2,25.59,2005-02-01
2005,6.5,42.5,2,25.6,2005-02-01
2005,7.5,33.5,2,22.79,2005-02-01
2005,7.5,34.5,2,22.54,2005-02-01
2005,7.5,35.5,2,22.19,2005-02-01
2005,7.5,36.5,2,23.14,2005-02-01
2005,7.5,37.5,2,24.9,2005-02-01
2005,7.5,38.5,2,25.62,2005-02-01
2005,7.5,39.5,2,25.15,2005-02-01
2005,7.5,40.5,2,25.61,2005-02-01
2005,7.5,41.5,2,25.88,2005-02-01
2005,7.5,42.5,2,25.77,2005-02-01
2005,8.5,33.5,2,22.79,2005-02-01
2005,8.5,34.5,2,22.57,2005-02-01
2005,8.5,35.5,2,23.25,2005-02-01
2005,8.5,36.5,2,23.46,2005-02-01
2005,8.5,37.5,2,24.63,2005-02-01
2005,8.5,38.5,2,25.54,2005-02-01
2005,8.5,39.5,2,25.79,2005-02-01
2005,8.5,40.5,2,25.66,2005-02-01
2005,8.5,41.5,2,25.61,2005-02-01
2005,8.5,42.5,2,25.75,2005-02-01
2005,9.5,33.5,2,22.91,2005-02-01
2005,9.5,34.5,2,22.92,2005-02-01
2005,9.5,35.5,2,23.68,2005-02-01
2005,9.5,36.5,2,23.87,2005-02-01
2005,9.5,37.5,2,24.7,2005-02-01
2005,9.5,38.5,2,25.04,2005-02-01
2005,9.5,39.5,2,25.18,2005-02-01
2005,9.5,40.5,2,25.35,2005-02-01
2005,9.5,41.5,2,25.39,2005-02-01
2005,9.5,42.5,2,25.85,2005-02-01
2006,10.5,33.5,2,23.42,2006-02-01
2006,10.5,34.5,2,23.27,2006-02-01
2006,10.5,35.5,2,23.66,2006-02-01
2006,10.5,36.5,2,23.76,2006-02-01
2006,10.5,37.5,2,23.62,2006-02-01
2006,10.5,38.5,2,23.92,2006-02-01
2006,10.5,39.5,2,22.54,2006-02-01
2006,10.5,40.5,2,21.5,2006-02-01
2006,10.5,41.5,2,22.9,2006-02-01
2006,10.5,42.5,2,22.98,2006-02-01
2006,11.5,33.5,2,23.58,2006-02-01
2006,11.5,34.5,2,23.33,2006-02-01
2006,11.5,35.5,2,23.8,2006-02-01
2006,11.5,36.5,2,23.81,2006-02-01
2006,11.5,37.5,2,23.68,2006-02-01
2006,11.5,38.5,2,23.3,2006-02-01
2006,11.5,39.5,2,21.84,2006-02-01
2006,11.5,40.5,2,20.22,2006-02-01
2006,11.5,41.5,2,21.38,2006-02-01
2006,11.5,42.5,2,20.38,2006-02-01
2006,3.5,33.5,2,22.03,2006-02-01
2006,3.5,34.5,2,22.86,2006-02-01
2006,3.5,35.5,2,23.44,2006-02-01
2006,3.5,36.5,2,23.14,2006-02-01
2006,3.5,37.5,2,23.84,2006-02-01
2006,3.5,38.5,2,23.34,2006-02-01
2006,3.5,39.5,2,23.94,2006-02-01
2006,3.5,40.5,2,24.6,2006-02-01
2006,3.5,41.5,2,25.42,2006-02-01
2006,3.5,42.5,2,25.17,2006-02-01
2006,4.5,33.5,2,21.5,2006-02-01
2006,4.5,34.5,2,22.09,2006-02-01
2006,4.5,35.5,2,22.79,2006-02-01
2006,4.5,36.5,2,22.38,2006-02-01
2006,4.5,37.5,2,22.4,2006-02-01
2006,4.5,38.5,2,23.38,2006-02-01
2006,4.5,39.5,2,23.44,2006-02-01
2006,4.5,40.5,2,24.27,2006-02-01
2006,4.5,41.5,2,25.32,2006-02-01
2006,4.5,42.5,2,25.44,2006-02-01
2006,5.5,33.5,2,21.45,2006-02-01
2006,5.5,34.5,2,21.5,2006-02-01
2006,5.5,35.5,2,22.3,2006-02-01
2006,5.5,36.5,2,21.87,2006-02-01
2006,5.5,37.5,2,22.33,2006-02-01
2006,5.5,38.5,2,22.97,2006-02-01
2006,5.5,39.5,2,23.18,2006-02-01
2006,5.5,40.5,2,24.2,2006-02-01
2006,5.5,41.5,2,24.58,2006-02-01
2006,5.5,42.5,2,25.36,2006-02-01
2006,6.5,33.5,2,21.34,2006-02-01
2006,6.5,34.5,2,20.52,2006-02-01
2006,6.5,35.5,2,20.73,2006-02-01
2006,6.5,36.5,2,21.6,2006-02-01
2006,6.5,37.5,2,22.79,2006-02-01
2006,6.5,38.5,2,22.68,2006-02-01
2006,6.5,39.5,2,22.02,2006-02-01
2006,6.5,40.5,2,23.12,2006-02-01
2006,6.5,41.5,2,24.64,2006-02-01
2006,6.5,42.5,2,25.06,2006-02-01
2006,7.5,33.5,2,21.83,2006-02-01
2006,7.5,34.5,2,21.96,2006-02-01
2006,7.5,35.5,2,21.03,2006-02-01
2006,7.5,36.5,2,21.83,2006-02-01
2006,7.5,37.5,2,22.76,2006-02-01
2006,7.5,38.5,2,23.81,2006-02-01
2006,7.5,39.5,2,22.92,2006-02-01
2006,7.5,40.5,2,23.09,2006-02-01
2006,7.5,41.5,2,24.05,2006-02-01
2006,7.5,42.5,2,24.5,2006-02-01
2006,8.5,33.5,2,22.36,2006-02-01
2006,8.5,34.5,2,22.07,2006-02-01
2006,8.5,35.5,2,22.7,2006-02-01
2006,8.5,36.5,2,22.95,2006-02-01
2006,8.5,37.5,2,23.43,2006-02-01
2006,8.5,38.5,2,23.97,2006-02-01
2006,8.5,39.5,2,23.6,2006-02-01
2006,8.5,40.5,2,22.87,2006-02-01
2006,8.5,41.5,2,22.71,2006-02-01
2006,8.5,42.5,2,23.33,2006-02-01
2006,9.5,33.5,2,22.85,2006-02-01
2006,9.5,34.5,2,22.39,2006-02-01
2006,9.5,35.5,2,23.11,2006-02-01
2006,9.5,36.5,2,23.39,2006-02-01
2006,9.5,37.5,2,23.7,2006-02-01
2006,9.5,38.5,2,23.73,2006-02-01
2006,9.5,39.5,2,23.12,2006-02-01
2006,9.5,40.5,2,23.1,2006-02-01
2006,9.5,41.5,2,22.81,2006-02-01
2006,9.5,42.5,2,23.28,2006-02-01
2007,10.5,33.5,2,23.29,2007-02-01
2007,10.5,34.5,2,22.46,2007-02-01
2007,10.5,35.5,2,22.36,2007-02-01
2007,10.5,36.5,2,22.09,2007-02-01
2007,10.5,37.5,2,22.05,2007-02-01
2007,10.5,38.5,2,22.68,2007-02-01
2007,10.5,39.5,2,20.83,2007-02-01
2007,10.5,40.5,2,21.95,2007-02-01
2007,10.5,41.5,2,23.5,2007-02-01
2007,10.5,42.5,2,23.28,2007-02-01
2007,11.5,33.5,2,23.48,2007-02-01
2007,11.5,34.5,2,23.12,2007-02-01
2007,11.5,35.5,2,22.99,2007-02-01
2007,11.5,36.5,2,23.03,2007-02-01
2007,11.5,37.5,2,22.31,2007-02-01
2007,11.5,38.5,2,21.89,2007-02-01
2007,11.5,39.5,2,20.37,2007-02-01
2007,11.5,40.5,2,20.39,2007-02-01
2007,11.5,41.5,2,21.83,2007-02-01
2007,11.5,42.5,2,21.72,2007-02-01
2007,3.5,33.5,2,20.67,2007-02-01
2007,3.5,34.5,2,20.84,2007-02-01
2007,3.5,35.5,2,22.46,2007-02-01
2007,3.5,36.5,2,22.63,2007-02-01
2007,3.5,37.5,2,23.79,2007-02-01
2007,3.5,38.5,2,24.0,2007-02-01
2007,3.5,39.5,2,25.02,2007-02-01
2007,3.5,40.5,2,25.73,2007-02-01
2007,3.5,41.5,2,26.15,2007-02-01
2007,3.5,42.5,2,26.1,2007-02-01
2007,4.5,33.5,2,21.08,2007-02-01
2007,4.5,34.5,2,20.65,2007-02-01
2007,4.5,35.5,2,21.54,2007-02-01
2007,4.5,36.5,2,21.57,2007-02-01
2007,4.5,37.5,2,21.9,2007-02-01
2007,4.5,38.5,2,23.48,2007-02-01
2007,4.5,39.5,2,24.31,2007-02-01
2007,4.5,40.5,2,25.06,2007-02-01
2007,4.5,41.5,2,25.86,2007-02-01
2007,4.5,42.5,2,26.2,2007-02-01
2007,5.5,33.5,2,20.79,2007-02-01
2007,5.5,34.5,2,20.49,2007-02-01
2007,5.5,35.5,2,20.71,2007-02-01
2007,5.5,36.5,2,21.05,2007-02-01
2007,5.5,37.5,2,22.0,2007-02-01
2007,5.5,38.5,2,23.42,2007-02-01
2007,5.5,39.5,2,23.79,2007-02-01
2007,5.5,40.5,2,24.55,2007-02-01
2007,5.5,41.5,2,25.33,2007-02-01
2007,5.5,42.5,2,26.02,2007-02-01
2007,6.5,33.5,2,19.93,2007-02-01
2007,6.5,34.5,2,18.98,2007-02-01
2007,6.5,35.5,2,19.35,2007-02-01
2007,6.5,36.5,2,20.02,2007-02-01
2007,6.5,37.5,2,22.32,2007-02-01
2007,6.5,38.5,2,23.06,2007-02-01
2007,6.5,39.5,2,22.77,2007-02-01
2007,6.5,40.5,2,23.61,2007-02-01
2007,6.5,41.5,2,25.41,2007-02-01
2007,6.5,42.5,2,25.59,2007-02-01
2007,7.5,33.5,2,20.41,2007-02-01
2007,7.5,34.5,2,19.66,2007-02-01
2007,7.5,35.5,2,18.62,2007-02-01
2007,7.5,36.5,2,19.83,2007-02-01
2007,7.5,37.5,2,21.85,2007-02-01
2007,7.5,38.5,2,23.47,2007-02-01
2007,7.5,39.5,2,22.86,2007-02-01
2007,7.5,40.5,2,22.95,2007-02-01
2007,7.5,41.5,2,24.44,2007-02-01
2007,7.5,42.5,2,25.33,2007-02-01
2007,8.5,33.5,2,21.32,2007-02-01
2007,8.5,34.5,2,20.53,2007-02-01
2007,8.5,35.5,2,20.4,2007-02-01
2007,8.5,36.5,2,21.33,2007-02-01
2007,8.5,37.5,2,21.58,2007-02-01
2007,8.5,38.5,2,22.24,2007-02-01
2007,8.5,39.5,2,23.3,2007-02-01
2007,8.5,40.5,2,22.59,2007-02-01
2007,8.5,41.5,2,23.08,2007-02-01
2007,8.5,42.5,2,24.16,2007-02-01
2007,9.5,33.5,2,21.76,2007-02-01
2007,9.5,34.5,2,20.76,2007-02-01
2007,9.5,35.5,2,21.57,2007-02-01
2007,9.5,36.5,2,21.59,2007-02-01
2007,9.5,37.5,2,21.95,2007-02-01
2007,9.5,38.5,2,21.69,2007-02-01
2007,9.5,39.5,2,22.11,2007-02-01
2007,9.5,40.5,2,23.21,2007-02-01
2007,9.5,41.5,2,22.98,2007-02-01
2007,9.5,42.5,2,23.41,2007-02-01
2008,10.5,33.5,2,22.93,2008-02-01
2008,10.5,34.5,2,22.96,2008-02-01
2008,10.5,35.5,2,23.18,2008-02-01
2008,10.5,36.5,2,22.89,2008-02-01
2008,10.5,37.5,2,23.49,2008-02-01
2008,10.5,38.5,2,24.75,2008-02-01
2008,10.5,39.5,2,24.68,2008-02-01
2008,10.5,40.5,2,23.85,2008-02-01
2008,10.5,41.5,2,24.23,2008-02-01
2008,10.5,42.5,2,24.04,2008-02-01
2008,11.5,33.5,2,22.83,2008-02-01
2008,11.5,34.5,2,23.16,2008-02-01
2008,11.5,35.5,2,23.76,2008-02-01
2008,11.5,36.5,2,23.12,2008-02-01
2008,11.5,37.5,2,24.32,2008-02-01
2008,11.5,38.5,2,24.22,2008-02-01
2008,11.5,39.5,2,24.28,2008-02-01
2008,11.5,40.5,2,22.96,2008-02-01
2008,11.5,41.5,2,22.65,2008-02-01
2008,11.5,42.5,2,22.43,2008-02-01
2008,3.5,33.5,2,21.49,2008-02-01
2008,3.5,34.5,2,23.42,2008-02-01
2008,3.5,35.5,2,24.82,2008-02-01
2008,3.5,36.5,2,25.01,2008-02-01
2008,3.5,37.5,2,25.1,2008-02-01
2008,3.5,38.5,2,24.95,2008-02-01
2008,3.5,39.5,2,25.46,2008-02-01
2008,3.5,40.5,2,25.5,2008-02-01
2008,3.5,41.5,2,25.5,2008-02-01
2008,3.5,42.5,2,25.72,2008-02-01
2008,4.5,33.5,2,21.54,2008-02-01
2008,4.5,34.5,2,22.84,2008-02-01
2008,4.5,35.5,2,23.94,2008-02-01
2008,4.5,36.5,2,23.38,2008-02-01
2008,4.5,37.5,2,24.78,2008-02-01
2008,4.5,38.5,2,25.71,2008-02-01
2008,4.5,39.5,2,25.62,2008-02-01
2008,4.5,40.5,2,25.63,2008-02-01
2008,4.5,41.5,2,25.51,2008-02-01
2008,4.5,42.5,2,25.47,2008-02-01
2008,5.5,33.5,2,21.77,2008-02-01
2008,5.5,34.5,2,22.19,2008-02-01
2008,5.5,35.5,2,22.99,2008-02-01
2008,5.5,36.5,2,22.74,2008-02-01
2008,5.5,37.5,2,24.24,2008-02-01
2008,5.5,38.5,2,24.78,2008-02-01
2008,5.5,39.5,2,25.16,2008-02-01
2008,5.5,40.5,2,25.65,2008-02-01
2008,5.5,41.5,2,25.3,2008-02-01
2008,5.5,42.5,2,25.33,2008-02-01
2008,6.5,33.5,2,21.14,2008-02-01
2008,6.5,34.5,2,21.06,2008-02-01
2008,6.5,35.5,2,20.68,2008-02-01
2008,6.5,36.5,2,21.76,2008-02-01
2008,6.5,37.5,2,23.55,2008-02-01
2008,6.5,38.5,2,24.15,2008-02-01
2008,6.5,39.5,2,24.7,2008-02-01
2008,6.5,40.5,2,25.6,2008-02-01
2008,6.5,41.5,2,25.73,2008-02-01
2008,6.5,42.5,2,25.2,2008-02-01
2008,7.5,33.5,2,20.43,2008-02-01
2008,7.5,34.5,2,20.38,2008-02-01
2008,7.5,35.5,2,19.6,2008-02-01
2008,7.5,36.5,2,20.28,2008-02-01
2008,7.5,37.5,2,23.14,2008-02-01
2008,7.5,38.5,2,24.81,2008-02-01
2008,7.5,39.5,2,24.69,2008-02-01
2008,7.5,40.5,2,24.83,2008-02-01
2008,7.5,41.5,2,25.65,2008-02-01
2008,7.5,42.5,2,25.53,2008-02-01
2008,8.5,33.5,2,20.63,2008-02-01
2008,8.5,34.5,2,20.72,2008-02-01
2008,8.5,35.5,2,21.43,2008-02-01
2008,8.5,36.5,2,22.01,2008-02-01
2008,8.5,37.5,2,23.17,2008-02-01
2008,8.5,38.5,2,25.2,2008-02-01
2008,8.5,39.5,2,25.09,2008-02-01
2008,8.5,40.5,2,24.81,2008-02-01
2008,8.5,41.5,2,25.26,2008-02-01
2008,8.5,42.5,2,25.34,2008-02-01
2008,9.5,33.5,2,21.82,2008-02-01
2008,9.5,34.5,2,21.28,2008-02-01
2008,9.5,35.5,2,22.33,2008-02-01
2008,9.5,36.5,2,22.64,2008-02-01
2008,9.5,37.5,2,23.18,2008-02-01
2008,9.5,38.5,2,24.47,2008-02-01
2008,9.5,39.5,2,24.85,2008-02-01
2008,9.5,40.5,2,24.71,2008-02-01
2008,9.5,41.5,2,25.02,2008-02-01
2008,9.5,42.5,2,25.48,2008-02-01
2009,10.5,33.5,2,22.26,2009-02-01
2009,10.5,34.5,2,21.98,2009-02-01
2009,10.5,35.5,2,21.97,2009-02-01
2009,10.5,36.5,2,21.45,2009-02-01
2009,10.5,37.5,2,21.5,2009-02-01
2009,10.5,38.5,2,23.44,2009-02-01
2009,10.5,39.5,2,22.74,2009-02-01
2009,10.5,40.5,2,23.82,2009-02-01
2009,10.5,41.5,2,24.32,2009-02-01
2009,10.5,42.5,2,24.11,2009-02-01
2009,11.5,33.5,2,21.92,2009-02-01
2009,11.5,34.5,2,22.34,2009-02-01
2009,11.5,35.5,2,22.51,2009-02-01
2009,11.5,36.5,2,20.84,2009-02-01
2009,11.5,37.5,2,22.07,2009-02-01
2009,11.5,38.5,2,22.54,2009-02-01
2009,11.5,39.5,2,22.66,2009-02-01
2009,11.5,40.5,2,23.23,2009-02-01
2009,11.5,41.5,2,23.05,2009-02-01
2009,11.5,42.5,2,22.4,2009-02-01
2009,3.5,33.5,2,22.38,2009-02-01
2009,3.5,34.5,2,24.57,2009-02-01
2009,3.5,35.5,2,25.41,2009-02-01
2009,3.5,36.5,2,25.54,2009-02-01
2009,3.5,37.5,2,25.2,2009-02-01
2009,3.5,38.5,2,24.67,2009-02-01
2009,3.5,39.5,2,24.65,2009-02-01
2009,3.5,40.5,2,24.64,2009-02-01
2009,3.5,41.5,2,24.94,2009-02-01
2009,3.5,42.5,2,25.16,2009-02-01
2009,4.5,33.5,2,22.28,2009-02-01
2009,4.5,34.5,2,23.88,2009-02-01
2009,4.5,35.5,2,24.94,2009-02-01
2009,4.5,36.5,2,24.04,2009-02-01
2009,4.5,37.5,2,24.51,2009-02-01
2009,4.5,38.5,2,25.06,2009-02-01
2009,4.5,39.5,2,24.65,2009-02-01
2009,4.5,40.5,2,24.33,2009-02-01
2009,4.5,41.5,2,24.77,2009-02-01
2009,4.5,42.5,2,25.32,2009-02-01
2009,5.5,33.5,2,21.35,2009-02-01
2009,5.5,34.5,2,21.61,2009-02-01
2009,5.5,35.5,2,23.31,2009-02-01
2009,5.5,36.5,2,22.75,2009-02-01
2009,5.5,37.5,2,24.08,2009-02-01
2009,5.5,38.5,2,24.39,2009-02-01
2009,5.5,39.5,2,24.32,2009-02-01
2009,5.5,40.5,2,24.68,2009-02-01
2009,5.5,41.5,2,24.57,2009-02-01
2009,5.5,42.5,2,25.15,2009-02-01
2009,6.5,33.5,2,20.39,2009-02-01
2009,6.5,34.5,2,19.79,2009-02-01
2009,6.5,35.5,2,20.37,2009-02-01
2009,6.5,36.5,2,22.14,2009-02-01
2009,6.5,37.5,2,23.45,2009-02-01
2009,6.5,38.5,2,23.18,2009-02-01
2009,6.5,39.5,2,22.98,2009-02-01
2009,6.5,40.5,2,24.38,2009-02-01
2009,6.5,41.5,2,24.99,2009-02-01
2009,6.5,42.5,2,24.87,2009-02-01
2009,7.5,33.5,2,19.93,2009-02-01
2009,7.5,34.5,2,19.27,2009-02-01
2009,7.5,35.5,2,18.27,2009-02-01
2009,7.5,36.5,2,20.67,2009-02-01
2009,7.5,37.5,2,22.91,2009-02-01
2009,7.5,38.5,2,24.03,2009-02-01
2009,7.5,39.5,2,23.79,2009-02-01
2009,7.5,40.5,2,24.08,2009-02-01
2009,7.5,41.5,2,25.13,2009-02-01
2009,7.5,42.5,2,25.17,2009-02-01
2009,8.5,33.5,2,20.15,2009-02-01
2009,8.5,34.5,2,19.2,2009-02-01
2009,8.5,35.5,2,20.14,2009-02-01
2009,8.5,36.5,2,21.28,2009-02-01
2009,8.5,37.5,2,22.57,2009-02-01
2009,8.5,38.5,2,24.78,2009-02-01
2009,8.5,39.5,2,25.04,2009-02-01
2009,8.5,40.5,2,24.01,2009-02-01
2009,8.5,41.5,2,24.77,2009-02-01
2009,8.5,42.5,2,24.91,2009-02-01
2009,9.5,33.5,2,21.44,2009-02-01
2009,9.5,34.5,2,19.93,2009-02-01
2009,9.5,35.5,2,21.33,2009-02-01
2009,9.5,36.5,2,21.44,2009-02-01
2009,9.5,37.5,2,22.39,2009-02-01
2009,9.5,38.5,2,22.89,2009-02-01
2009,9.5,39.5,2,23.93,2009-02-01
2009,9.5,40.5,2,24.54,2009-02-01
2009,9.5,41.5,2,24.6,2009-02-01
2009,9.5,42.5,2,25.03,2009-02-01
2010,10.5,33.5,2,22.27,2010-02-01
2010,10.5,34.5,2,22.06,2010-02-01
2010,10.5,35.5,2,21.78,2010-02-01
2010,10.5,36.5,2,21.38,2010-02-01
2010,10.5,37.5,2,20.82,2010-02-01
2010,10.5,38.5,2,20.6,2010-02-01
2010,10.5,39.5,2,19.34,2010-02-01
2010,10.5,40.5,2,19.28,2010-02-01
2010,10.5,41.5,2,20.34,2010-02-01
2010,10.5,42.5,2,20.02,2010-02-01
2010,11.5,33.5,2,22.05,2010-02-01
2010,11.5,34.5,2,22.26,2010-02-01
2010,11.5,35.5,2,22.69,2010-02-01
2010,11.5,36.5,2,21.91,2010-02-01
2010,11.5,37.5,2,22.55,2010-02-01
2010,11.5,38.5,2,20.96,2010-02-01
2010,11.5,39.5,2,19.78,2010-02-01
2010,11.5,40.5,2,19.02,2010-02-01
2010,11.5,41.5,2,19.65,2010-02-01
2010,11.5,42.5,2,18.68,2010-02-01
2010,3.5,33.5,2,18.31,2010-02-01
2010,3.5,34.5,2,20.02,2010-02-01
2010,3.5,35.5,2,21.97,2010-02-01
2010,3.5,36.5,2,22.36,2010-02-01
2010,3.5,37.5,2,22.44,2010-02-01
2010,3.5,38.5,2,21.78,2010-02-01
2010,3.5,39.5,2,22.02,2010-02-01
2010,3.5,40.5,2,23.1,2010-02-01
2010,3.5,41.5,2,24.22,2010-02-01
2010,3.5,42.5,2,24.57,2010-02-01
2010,4.5,33.5,2,18.92,2010-02-01
2010,4.5,34.5,2,20.23,2010-02-01
2010,4.5,35.5,2,21.07,2010-02-01
2010,4.5,36.5,2,19.83,2010-02-01
2010,4.5,37.5,2,19.88,2010-02-01
2010,4.5,38.5,2,20.41,2010-02-01
2010,4.5,39.5,2,20.91,2010-02-01
2010,4.5,40.5,2,21.37,2010-02-01
2010,4.5,41.5,2,23.33,2010-02-01
2010,4.5,42.5,2,24.41,2010-02-01
2010,5.5,33.5,2,19.51,2010-02-01
2010,5.5,34.5,2,19.48,2010-02-01
2010,5.5,35.5,2,19.89,2010-02-01
2010,5.5,36.5,2,18.62,2010-02-01
2010,5.5,37.5,2,19.43,2010-02-01
2010,5.5,38.5,2,19.54,2010-02-01
2010,5.5,39.5,2,19.33,2010-02-01
2010,5.5,40.5,2,20.59,2010-02-01
2010,5.5,41.5,2,22.23,2010-02-01
2010,5.5,42.5,2,23.64,2010-02-01
2010,6.5,33.5,2,18.87,2010-02-01
2010,6.5,34.5,2,18.8,2010-02-01
2010,6.5,35.5,2,17.35,2010-02-01
2010,6.5,36.5,2,17.75,2010-02-01
2010,6.5,37.5,2,18.44,2010-02-01
2010,6.5,38.5,2,17.98,2010-02-01
2010,6.5,39.5,2,17.33,2010-02-01
2010,6.5,40.5,2,19.13,2010-02-01
2010,6.5,41.5,2,21.2,2010-02-01
2010,6.5,42.5,2,23.03,2010-02-01
2010,7.5,33.5,2,19.76,2010-02-01
2010,7.5,34.5,2,19.28,2010-02-01
2010,7.5,35.5,2,17.01,2010-02-01
2010,7.5,36.5,2,16.89,2010-02-01
2010,7.5,37.5,2,17.93,2010-02-01
2010,7.5,38.5,2,18.67,2010-02-01
2010,7.5,39.5,2,17.34,2010-02-01
2010,7.5,40.5,2,18.65,2010-02-01
2010,7.5,41.5,2,20.29,2010-02-01
2010,7.5,42.5,2,21.9,2010-02-01
2010,8.5,33.5,2,20.55,2010-02-01
2010,8.5,34.5,2,20.16,2010-02-01
2010,8.5,35.5,2,19.95,2010-02-01
2010,8.5,36.5,2,19.25,2010-02-01
2010,8.5,37.5,2,19.12,2010-02-01
2010,8.5,38.5,2,19.07,2010-02-01
2010,8.5,39.5,2,19.5,2010-02-01
2010,8.5,40.5,2,18.74,2010-02-01
2010,8.5,41.5,2,19.3,2010-02-01
2010,8.5,42.5,2,20.1,2010-02-01
2010,9.5,33.5,2,21.59,2010-02-01
2010,9.5,34.5,2,20.81,2010-02-01
2010,9.5,35.5,2,20.62,2010-02-01
2010,9.5,36.5,2,20.69,2010-02-01
2010,9.5,37.5,2,19.87,2010-02-01
2010,9.5,38.5,2,19.36,2010-02-01
2010,9.5,39.5,2,18.82,2010-02-01
2010,9.5,40.5,2,20.03,2010-02-01
2010,9.5,41.5,2,19.56,2010-02-01
2010,9.5,42.5,2,19.81,2010-02-01
2011,10.5,33.5,2,23.9,2011-02-01
2011,10.5,34.5,2,23.89,2011-02-01
2011,10.5,35.5,2,24.34,2011-02-01
2011,10.5,36.5,2,24.75,2011-02-01
2011,10.5,37.5,2,25.31,2011-02-01
2011,10.5,38.5,2,25.53,2011-02-01
2011,10.5,39.5,2,24.94,2011-02-01
2011,10.5,40.5,2,23.15,2011-02-01
2011,10.5,41.5,2,23.51,2011-02-01
2011,10.5,42.5,2,23.66,2011-02-01
2011,11.5,33.5,2,23.82,2011-02-01
2011,11.5,34.5,2,23.72,2011-02-01
2011,11.5,35.5,2,24.25,2011-02-01
2011,11.5,36.5,2,24.62,2011-02-01
2011,11.5,37.5,2,24.88,2011-02-01
2011,11.5,38.5,2,25.15,2011-02-01
2011,11.5,39.5,2,24.15,2011-02-01
2011,11.5,40.5,2,21.75,2011-02-01
2011,11.5,41.5,2,21.86,2011-02-01
2011,11.5,42.5,2,21.49,2011-02-01
2011,3.5,33.5,2,23.8,2011-02-01
2011,3.5,34.5,2,24.68,2011-02-01
2011,3.5,35.5,2,24.91,2011-02-01
2011,3.5,36.5,2,24.31,2011-02-01
2011,3.5,37.5,2,25.16,2011-02-01
2011,3.5,38.5,2,24.84,2011-02-01
2011,3.5,39.5,2,25.04,2011-02-01
2011,3.5,40.5,2,25.38,2011-02-01
2011,3.5,41.5,2,26.03,2011-02-01
2011,3.5,42.5,2,26.13,2011-02-01
2011,4.5,33.5,2,22.89,2011-02-01
2011,4.5,34.5,2,23.69,2011-02-01
2011,4.5,35.5,2,24.38,2011-02-01
2011,4.5,36.5,2,24.26,2011-02-01
2011,4.5,37.5,2,24.63,2011-02-01
2011,4.5,38.5,2,25.18,2011-02-01
2011,4.5,39.5,2,25.43,2011-02-01
2011,4.5,40.5,2,25.52,2011-02-01
2011,4.5,41.5,2,26.0,2011-02-01
2011,4.5,42.5,2,26.19,2011-02-01
2011,5.5,33.5,2,22.55,2011-02-01
2011,5.5,34.5,2,23.08,2011-02-01
2011,5.5,35.5,2,24.06,2011-02-01
2011,5.5,36.5,2,24.04,2011-02-01
2011,5.5,37.5,2,24.99,2011-02-01
2011,5.5,38.5,2,25.31,2011-02-01
2011,5.5,39.5,2,25.39,2011-02-01
2011,5.5,40.5,2,25.48,2011-02-01
2011,5.5,41.5,2,25.44,2011-02-01
2011,5.5,42.5,2,26.05,2011-02-01
2011,6.5,33.5,2,22.14,2011-02-01
2011,6.5,34.5,2,21.91,2011-02-01
2011,6.5,35.5,2,22.87,2011-02-01
2011,6.5,36.5,2,23.84,2011-02-01
2011,6.5,37.5,2,25.06,2011-02-01
2011,6.5,38.5,2,25.3,2011-02-01
2011,6.5,39.5,2,25.04,2011-02-01
2011,6.5,40.5,2,25.57,2011-02-01
2011,6.5,41.5,2,25.73,2011-02-01
2011,6.5,42.5,2,25.68,2011-02-01
2011,7.5,33.5,2,22.52,2011-02-01
2011,7.5,34.5,2,22.34,2011-02-01
2011,7.5,35.5,2,22.79,2011-02-01
2011,7.5,36.5,2,23.67,2011-02-01
2011,7.5,37.5,2,24.84,2011-02-01
2011,7.5,38.5,2,25.62,2011-02-01
2011,7.5,39.5,2,25.37,2011-02-01
2011,7.5,40.5,2,25.58,2011-02-01
2011,7.5,41.5,2,25.6,2011-02-01
2011,7.5,42.5,2,25.65,2011-02-01
2011,8.5,33.5,2,23.08,2011-02-01
2011,8.5,34.5,2,22.8,2011-02-01
2011,8.5,35.5,2,23.65,2011-02-01
2011,8.5,36.5,2,24.25,2011-02-01
2011,8.5,37.5,2,25.26,2011-02-01
2011,8.5,38.5,2,25.5,2011-02-01
2011,8.5,39.5,2,25.19,2011-02-01
2011,8.5,40.5,2,24.94,2011-02-01
2011,8.5,41.5,2,25.21,2011-02-01
2011,8.5,42.5,2,25.25,2011-02-01
2011,9.5,33.5,2,23.29,2011-02-01
2011,9.5,34.5,2,22.9,2011-02-01
2011,9.5,35.5,2,23.99,2011-02-01
2011,9.5,36.5,2,24.52,2011-02-01
2011,9.5,37.5,2,25.29,2011-02-01
2011,9.5,38.5,2,25.61,2011-02-01
