Year,Yield,NDVI,SolarRadiation,Temperature,Precipitation,Years_Since_2000,Decade,Crop_Avocados,Crop_Bananas,Crop_Barley,Crop_Cabbages,Crop_Cereals n.e.c.,"Crop_Coffee, green",Crop_Maize (corn),"Crop_Mangoes, guavas and mangosteens",Crop_Oranges,"Crop_Other vegetables, fresh n.e.c.","Crop_Peas, dry","Crop_Peas, green",Crop_Pineapples,Crop_Potatoes,Crop_Rice,"Crop_Seed cotton, unginned",Crop_Sorghum,Crop_Sugar cane,Crop_Sunflower seed,Crop_Tomatoes,Crop_Wheat,Water_Availability,NDVI_Solar_Interaction,Prev_Year_Yield,Prev_Year_NDVI
2008,1351.8,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.007104937968286206,0.5312766707660481
2009,1461.7,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.007557186197056473,0.042000592841136
2010,1503.4,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.00855722805504143,0.0
2011,1522.3,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.008936679788234994,0.30421413085601934
2012,1597.2,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.009108661509034954,0.1998612031693323
2013,1702.2,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.009790218698871839,0.13991621949986754
2014,1767.3,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.010745672703316063,0.35342158390390477
2015,1812.2,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.011338054186071485,0.3882513064577173
2016,1896.4,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.011746624517495731,0.26397057710017524
2017,1932.8,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.01251280763344053,0.16568706201590988
2018,2185.6,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.012844031688314526,0.20884979388957614
2019,2501.2,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.015144400948538337,0.5237036786195413
2020,2520.9,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.01801622269903927,0.6992351573683759
2021,2592.6,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.018195484069396903,1.0
2022,2221.8,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.0188479226610031,0.43447441007564525
2023,2500.0,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.015473805091022922,0.13195350827595753
2000,6666.7,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.07017199233695558,0.253543407593801
2001,5753.8,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.055920447989633776,0.1361710215294476
2002,5862.1,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.04761345788813727,0.15988746928641362
2003,6022.4,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.04859894044700688,0.14483225569067937
2004,6336.6,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.05005760022712506,0.23939070901382653
2005,7524.4,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.05291668259090008,0.2308846754597207
2006,7490.9,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.06372514227165105,0.26561191220121394
2007,6621.5,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.0634203069464236,0.4701410692943009
2008,6686.4,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.05550914778962541,0.5312766707660481
2009,7092.9,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.05609970935999141,0.042000592841136
2010,8485.6,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.05979868129148262,0.0
2011,8120.0,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.07247164121519191,0.30421413085601934
2012,8400.0,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.06914484136733658,0.1998612031693323
2013,8221.4,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.07169271871252118,0.13991621949986754
2014,8863.7,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.07006753694877128,0.35342158390390477
2015,9036.7,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.07591218558738583,0.3882513064577173
2016,8515.7,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.07748640980423203,0.26397057710017524
2017,8324.1,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.07274553802979926,0.16568706201590988
2018,7589.6,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.07100206196073722,0.20884979388957614
2019,8005.1,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.06431843371060118,0.5237036786195413
2020,9362.3,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.06809930169961619,0.6992351573683759
2021,15536.3,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.08044922717420383,1.0
2022,10967.9,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.13662992263552431,0.43447441007564525
2023,12103.0,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.0950594838364481,0.13195350827595753
2000,8000.0,0.5567137159609303,0.7962798533797795,0.5987420183952885,0.028135242497016932,0,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0376712706561011,0.6643286810090943,0.04775791343404729,0.253543407593801
2001,5753.1,0.5688841527705475,0.06709468843203226,0.6169979139612991,0.08655303316366347,1,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09208454984934478,0.5124161407258674,0.06805289393368603,0.1361710215294476
2002,5769.2,0.5611583530386564,0.39153366876883666,1.0,0.043591815568343795,2,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03902911936280595,0.5776655030990261,0.04760708819477431,0.15988746928641362
2003,5854.7,0.6096823855066509,0.6282964885519391,0.9919175171003829,0.024960855095886192,3,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022044476458098927,0.6840222835379723,0.047753591142122416,0.14483225569067937
2004,5153.9,0.6053173918561865,0.6459106466619637,0.9572031919082313,0.0,4,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.6833053770583546,0.04853160368859843,0.23939070901382653
2005,7883.2,0.6231381736472046,0.808968725572786,0.85254420910276,0.08445229859883896,5,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08189138670158069,0.7402375886644958,0.042154630676079254,0.2308846754597207
2006,7388.7,0.7280952569184374,0.37132405952841907,0.3515990110269058,0.5950176466738157,6,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5863580411919207,0.7520490143451615,0.06699006509826617,0.26561191220121394
2007,6619.7,0.7594678714918532,0.6284330912430107,0.2335556321822132,0.4425211835606506,7,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44715279858868673,0.8470544971029637,0.062490331715431224,0.4701410692943009
2008,6404.6,0.5083888039239217,0.6491587550941453,0.32230398450510833,0.30023763851757845,8,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3066541441076812,0.5784417276461058,0.055492768578120646,0.5312766707660481
2009,6612.4,0.48683559467531623,0.7442645842345357,0.8801738284068108,0.21213013729666053,9,2000s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19972927014751807,0.5760236361252784,0.053535452803302054,0.042000592841136
2010,7945.0,0.6429474582274111,0.0,0.4329153919331681,0.479723946611889,10,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4720791094385537,0.5748656990802399,0.055426341775906905,0.0
2011,8100.3,0.5893972501471829,0.6067815647079371,0.632311834662481,0.10736276627345542,11,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11112650252344725,0.6570428832850985,0.0675524180265962,0.30421413085601934
2012,2867.9,0.5586356182502437,0.8194719547086216,0.35738513948090755,0.34856334425866353,12,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3511085364640907,0.6716825107628823,0.06896557999697894,0.1998612031693323
2013,1719.2,0.6681989716082715,0.38650972535270256,0.12921701405447195,0.5828663635768623,13,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5878930411168777,0.6913782502461236,0.02135303206503639,0.13991621949986754
2014,3891.7,0.686072345470222,0.48650289521814827,0.19733241381333855,0.5885908337990444,14,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5893425881947358,0.73396123468072,0.010900365256416557,0.35342158390390477
2015,4341.7,0.6222958988961409,1.0,0.5726188467360664,0.4466433559392007,15,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43345456568650387,0.7832572779957432,0.030669163586464945,0.3882513064577173
2016,3643.5,0.5718602973247049,0.6341628152296828,0.40827176706797985,0.6109978300381127,16,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5982227205318644,0.6441943538717916,0.034763966462654484,0.26397057710017524
2017,4518.7,0.5940098749588434,0.7315833010799224,0.4190956912173611,0.5622353628266901,17,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512366871455878,0.6905432722422442,0.028410652311197743,0.16568706201590988
2018,4291.4,0.7555816814804626,0.3381068384824957,0.1994160069844355,0.4580293624541212,18,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4638466438612747,0.7735930584366799,0.036374588927289044,0.20884979388957614
2019,4997.8,0.8456581883883705,0.5027358483406594,0.6361488741993959,0.6445705640390489,19,2010s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6164341617805653,0.9101598776632458,0.034306258496715966,0.5237036786195413
2020,8020.7,1.0,0.1998876822317861,0.0,0.9999999999999998,20,2020s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.9999999999999996,0.04073418905613884,0.6992351573683759
2021,7049.4,0.7097923969505775,0.5463652300617028,0.13610607739130032,0.8046946194007683,21,2020s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8011313997350116,0.7736633257027665,0.06824125486599075,1.0
2022,5908.3,0.5545494382802536,0.2995241672927662,0.26106052935983115,0.5132098317901932,22,2020s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5133873745246638,0.5497997175806533,0.0594028503467843,0.43447441007564525
2023,5737.1,0.0,0.5205397324105085,0.3099687216471132,0.9726149299419493,23,2020s,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495244220511707,0.0,0.04901934020896234,0.13195350827595753
